#
# Exported poll results from Less Wrong
# Columns: user, pollid, response, date
# user is either a username or a number (if the 'voted anonymously' button was
# checked). Anonymous user numbers are shared between poll questions asked in a
# single comment, but not between comments.
# pollid is a site-wide unique identifier of the poll.
# response is the user's answer to the poll. For multiple-choice polls, this is
# the index of their choice, starting at zero. For scale polls, this is the
# distance of their choice from the left, starting at zero. For probability and
# numeric polls, this is a number.
#
"1","78","0","2017-04-02T02:19:27.867659"
"MaxNanasy","78","1","2015-06-24T06:37:14.435553"
"Dacyn","78","4","2014-12-07T14:40:15.737350"
"2","78","0","2014-09-19T06:06:02.131381"
"3","78","0","2014-04-20T04:30:23.024436"
"4","78","0","2014-02-27T05:36:59.187809"
"5","78","3","2014-01-10T03:01:26.466504"
"6","78","1","2013-05-02T12:33:54.438532"
"7","78","0","2013-05-02T05:41:25.640670"
"8","78","1","2013-03-29T14:42:01.272734"
"9","78","3","2012-09-26T14:05:41.860212"
"10","78","1","2012-09-26T14:10:14.254666"
"Jayson_Virissimo","78","1","2012-09-26T14:23:22.856862"
"11","78","3","2012-09-26T14:31:31.587463"
"12","78","2","2012-09-26T14:35:32.230915"
"ArisKatsaris","78","0","2012-09-26T14:48:03.513103"
"13","78","0","2012-09-26T14:47:07.749996"
"14","78","0","2012-09-26T14:47:17.536874"
"15","78","0","2012-09-26T14:51:45.682251"
"16","78","0","2012-09-26T15:07:30.537483"
"17","78","2","2012-09-26T15:11:23.469522"
"18","78","1","2012-09-26T15:16:01.186482"
"Oscar_Cunningham","78","1","2012-09-26T15:17:11.463122"
"19","78","4","2012-09-26T15:17:27.897013"
"20","78","1","2012-09-26T15:29:11.582695"
"21","78","0","2012-09-26T15:33:09.796126"
"22","78","1","2012-09-26T15:18:59.946320"
"23","78","0","2012-09-26T15:34:49.730882"
"jimrandomh","78","0","2012-09-26T15:37:25.383180"
"24","78","0","2012-09-26T15:37:32.753718"
"25","78","0","2012-09-26T15:37:44.012438"
"26","78","0","2012-09-26T15:43:59.026526"
"27","78","1","2012-09-26T15:44:30.091124"
"28","78","1","2012-09-26T15:47:37.995092"
"DanArmak","78","0","2012-09-26T16:05:07.467487"
"29","78","0","2012-09-26T16:12:50.558702"
"30","78","3","2012-09-26T16:14:09.873954"
"Alicorn","78","0","2012-09-26T16:16:22.631223"
"William_Quixote","78","0","2012-09-26T16:19:44.473886"
"drethelin","78","0","2012-09-26T16:22:16.664608"
"31","78","3","2012-09-26T16:27:29.932319"
"Kaj_Sotala","78","3","2012-09-26T16:31:50.542380"
"32","78","3","2012-09-26T16:40:06.210037"
"33","78","3","2012-09-26T16:41:47.819910"
"34","78","0","2012-09-26T16:44:46.032151"
"35","78","0","2012-09-26T16:50:41.110728"
"36","78","0","2012-09-26T16:52:09.599062"
"37","78","0","2012-09-26T16:54:25.100740"
"GuySrinivasan","78","0","2012-09-26T17:11:36.944599"
"38","78","0","2012-09-26T17:13:16.777602"
"39","78","1","2012-09-26T17:15:47.919677"
"thomblake","78","0","2012-09-26T17:19:55.076380"
"40","78","1","2012-09-26T17:20:24.066499"
"Furcas","78","1","2012-09-26T17:20:31.325161"
"41","78","4","2012-09-26T17:24:44.092158"
"42","78","0","2012-09-26T17:27:23.153684"
"43","78","1","2012-09-26T17:29:39.490209"
"EricHerboso","78","0","2012-09-26T17:34:53.853591"
"44","78","0","2012-09-26T17:37:31.694047"
"45","78","1","2012-09-26T17:38:25.138224"
"46","78","1","2012-09-26T17:39:33.504110"
"47","78","0","2012-09-26T17:46:35.006557"
"48","78","1","2012-09-26T18:01:44.023934"
"49","78","4","2012-09-26T18:13:26.179985"
"50","78","4","2012-09-26T18:22:15.263174"
"prase","78","3","2012-09-26T18:39:49.007386"
"51","78","2","2012-09-26T18:48:17.160541"
"52","78","0","2012-09-26T18:52:12.069386"
"53","78","0","2012-09-26T18:58:45.268103"
"54","78","0","2012-09-26T18:59:41.786372"
"55","78","0","2012-09-26T19:00:59.766767"
"56","78","1","2012-09-26T19:03:30.340802"
"57","78","3","2012-09-26T19:05:34.257040"
"58","78","0","2012-09-26T19:06:43.832014"
"59","78","3","2012-09-26T19:08:52.613057"
"60","78","0","2012-09-26T19:27:01.010871"
"61","78","0","2012-09-26T19:28:29.172853"
"62","78","1","2012-09-26T19:47:05.285550"
"63","78","1","2012-09-26T19:51:09.768464"
"WrongBot","78","0","2012-09-26T20:01:19.078894"
"64","78","1","2012-09-26T20:26:48.334146"
"65","78","0","2012-09-26T20:33:29.948048"
"66","78","0","2012-09-26T20:35:43.861275"
"67","78","1","2012-09-26T20:49:29.557276"
"68","78","4","2012-09-26T20:55:28.744481"
"69","78","0","2012-09-26T21:04:06.110567"
"randallsquared","78","0","2012-09-26T21:08:18.759300"
"Salutator","78","0","2012-09-26T21:16:11.959260"
"70","78","0","2012-09-26T21:21:17.882993"
"71","78","0","2012-09-26T21:22:54.957154"
"72","78","1","2012-09-26T21:26:00.263679"
"73","78","1","2012-09-26T21:54:54.705286"
"74","78","4","2012-09-26T22:08:44.004331"
"75","78","0","2012-09-26T22:19:54.012257"
"Eliezer_Yudkowsky","78","0","2012-09-26T22:51:23.039133"
"76","78","0","2012-09-26T22:53:11.388893"
"77","78","1","2012-09-26T23:06:33.213445"
"78","78","3","2012-09-26T23:11:25.434038"
"79","78","0","2012-09-26T23:14:18.525671"
"cata","78","0","2012-09-26T23:25:08.316884"
"ParagonProtege","78","3","2012-09-26T23:36:09.189316"
"80","78","1","2012-09-26T23:56:59.733319"
"81","78","1","2012-09-27T00:18:11.795517"
"82","78","1","2012-09-27T01:12:10.986670"
"83","78","0","2012-09-27T01:51:09.877699"
"DeevGrape","78","0","2012-09-27T01:54:32.418689"
"84","78","0","2012-09-27T02:10:43.995591"
"85","78","3","2012-09-27T02:20:34.405426"
"86","78","1","2012-09-27T02:24:28.477475"
"87","78","0","2012-09-27T02:49:07.764635"
"Swimmy","78","4","2012-09-27T02:52:13.971648"
"asr","78","0","2012-09-27T03:29:12.307158"
"88","78","3","2012-09-27T03:55:40.379186"
"89","78","0","2012-09-27T04:23:16.747763"
"90","78","0","2012-09-27T04:32:15.335211"
"91","78","0","2012-09-27T04:52:37.017476"
"92","78","0","2012-09-27T06:45:47.451266"
"vali","78","0","2012-09-27T06:46:24.566828"
"93","78","0","2012-09-27T06:55:07.231632"
"94","78","1","2012-09-27T07:01:51.853684"
"army1987","78","0","2012-09-27T07:43:34.411688"
"95","78","0","2012-09-27T07:56:31.884749"
"96","78","4","2012-09-27T08:00:37.950019"
"97","78","4","2012-09-27T08:16:27.894261"
"98","78","1","2012-09-27T09:00:01.352273"
"99","78","0","2012-09-27T09:28:00.217009"
"100","78","1","2012-09-27T09:51:30.685118"
"101","78","0","2012-09-27T10:32:22.742289"
"102","78","1","2012-09-27T10:33:09.804764"
"103","78","2","2012-09-27T11:46:32.014997"
"104","78","0","2012-09-27T12:39:26.010096"
"105","78","0","2012-09-27T12:40:26.843926"
"106","78","0","2012-09-27T13:06:30.564767"
"Gedusa","78","0","2012-09-27T13:11:57.146892"
"107","78","0","2012-09-27T13:32:16.004455"
"108","78","1","2012-09-27T14:32:25.435770"
"109","78","1","2012-09-27T14:37:17.960257"
"110","78","1","2012-09-27T14:55:59.310948"
"111","78","0","2012-09-27T15:49:37.096839"
"112","78","2","2012-09-27T16:29:12.243631"
"113","78","0","2012-09-27T17:01:12.751033"
"114","78","0","2012-09-27T17:09:29.134218"
"115","78","0","2012-09-27T17:49:54.559548"
"116","78","0","2012-09-27T18:16:51.629484"
"nyan_sandwich","78","2","2012-09-27T20:54:45.337489"
"117","78","1","2012-09-27T22:52:19.826336"
"118","78","0","2012-09-28T01:33:13.766129"
"119","78","0","2012-09-28T06:13:18.423489"
"120","78","1","2012-09-28T11:37:36.877360"
"121","78","1","2012-09-28T14:15:02.586913"
"122","78","3","2012-09-28T16:27:24.306719"
"123","78","0","2012-09-28T16:49:11.534655"
"124","78","1","2012-09-28T17:18:08.049777"
"jsteinhardt","78","2","2012-09-28T19:07:13.177480"
"125","78","1","2012-09-28T21:29:32.802347"
"126","78","0","2012-09-29T09:24:53.769132"
"127","78","0","2012-09-29T15:36:29.253302"
"William_Kasper","78","0","2012-09-30T05:13:53.474241"
"128","78","0","2012-09-30T06:35:39.656345"
"129","78","0","2012-09-30T23:20:55.045199"
"130","78","1","2012-10-01T05:16:17.498840"
"131","78","1","2012-10-01T18:54:15.962841"
"132","78","0","2012-10-04T03:27:33.822841"
"133","78","4","2012-10-04T05:12:52.551448"
"joaolkf","78","1","2012-10-04T17:29:56.098088"
"VincentYu","78","0","2012-10-06T09:46:50.047875"
"134","78","2","2012-10-06T12:31:00.663686"
"135","78","0","2012-10-06T23:07:06.263253"
"136","78","0","2012-10-08T23:12:17.861976"
"137","78","0","2012-10-15T02:09:41.405754"
"138","78","2","2012-10-15T12:20:12.416540"
"139","78","0","2012-11-03T17:15:03.154106"
"blacktrance","78","0","2012-12-10T21:10:21.258501"
"RobbBB","78","4","2013-01-13T21:04:03.429218"
"140","78","1","2013-01-16T16:41:43.141672"
"141","78","2","2013-01-29T16:08:14.895458"
