#
# Exported poll results from Less Wrong
# Columns: user, pollid, response, date
# user is either a username or a number (if the 'voted anonymously' button was
# checked). Anonymous user numbers are shared between poll questions asked in a
# single comment, but not between comments.
# pollid is a site-wide unique identifier of the poll.
# response is the user's answer to the poll. For multiple-choice polls, this is
# the index of their choice, starting at zero. For scale polls, this is the
# distance of their choice from the left, starting at zero. For probability and
# numeric polls, this is a number.
#
"1","75","3","2017-04-02T02:22:59.838723"
"MaxNanasy","75","3","2015-06-24T06:18:04.298915"
"2","75","2","2014-09-19T06:07:57.905869"
"3","75","2","2014-04-20T04:09:41.926257"
"4","75","1","2014-02-27T05:38:59.360675"
"5","75","2","2014-01-10T02:57:02.983620"
"6","75","2","2013-05-02T12:26:36.250269"
"cousin_it","75","2","2012-09-26T12:43:16.989229"
"7","75","2","2012-09-26T12:44:37.921218"
"8","75","2","2012-09-26T12:50:18.063203"
"9","75","2","2012-09-26T12:50:41.518995"
"10","75","2","2012-09-26T12:59:01.095239"
"11","75","3","2012-09-26T13:00:12.244275"
"David_Gerard","75","2","2012-09-26T13:01:01.946679"
"12","75","2","2012-09-26T13:03:30.728607"
"13","75","2","2012-09-26T13:06:00.564238"
"Emile","75","2","2012-09-26T13:17:21.466168"
"14","75","1","2012-09-26T13:25:10.768636"
"15","75","1","2012-09-26T13:30:32.943185"
"16","75","2","2012-09-26T13:31:40.494993"
"17","75","3","2012-09-26T13:35:17.405352"
"18","75","2","2012-09-26T14:00:37.084426"
"19","75","3","2012-09-26T14:01:12.130507"
"20","75","3","2012-09-26T14:06:09.025985"
"jimrandomh","75","2","2012-09-26T14:22:31.271483"
"21","75","2","2012-09-26T14:22:55.472981"
"22","75","2","2012-09-26T14:30:33.003519"
"23","75","3","2012-09-26T14:37:09.126637"
"24","75","2","2012-09-26T14:38:41.297715"
"ArisKatsaris","75","3","2012-09-26T14:45:33.547692"
"25","75","2","2012-09-26T14:53:04.453087"
"26","75","2","2012-09-26T15:07:46.111668"
"27","75","2","2012-09-26T15:12:50.327736"
"28","75","2","2012-09-26T15:18:04.697475"
"29","75","2","2012-09-26T15:18:23.306512"
"30","75","2","2012-09-26T15:37:08.330130"
"31","75","2","2012-09-26T15:22:34.131568"
"32","75","2","2012-09-26T15:30:01.474781"
"33","75","2","2012-09-26T15:37:43.220569"
"34","75","2","2012-09-26T15:39:07.077177"
"35","75","2","2012-09-26T15:39:24.674292"
"36","75","2","2012-09-26T15:45:45.711639"
"37","75","3","2012-09-26T15:49:56.920008"
