#
# Exported poll results from Less Wrong
# Columns: user, pollid, response, date
# user is either a username or a number (if the 'voted anonymously' button was
# checked). Anonymous user numbers are shared between poll questions asked in a
# single comment, but not between comments.
# pollid is a site-wide unique identifier of the poll.
# response is the user's answer to the poll. For multiple-choice polls, this is
# the index of their choice, starting at zero. For scale polls, this is the
# distance of their choice from the left, starting at zero. For probability and
# numeric polls, this is a number.
#
"1","86","4","2017-04-02T01:09:45.343591"
"MaxNanasy","86","0","2015-06-24T06:58:03.266251"
"Dacyn","86","5","2014-12-07T13:29:33.006090"
"2","86","1","2014-09-19T04:18:01.681256"
"3","86","0","2014-04-20T05:12:22.183694"
"4","86","6","2014-02-27T05:21:43.268092"
"5","86","0","2014-01-10T02:44:27.345650"
"Gimpness","86","5","2013-05-02T12:14:15.539530"
"6","86","0","2013-03-01T02:52:37.792408"
"7","86","1","2012-09-26T14:02:38.433733"
"8","86","0","2012-09-26T14:08:46.007078"
"9","86","1","2012-09-26T14:02:04.669987"
"10","86","6","2012-09-26T14:03:19.891082"
"jimrandomh","86","6","2012-09-26T14:21:15.532244"
"Jayson_Virissimo","86","5","2012-09-26T14:22:47.871497"
"11","86","1","2012-09-26T14:32:58.962682"
"12","86","1","2012-09-26T14:33:47.371617"
"13","86","1","2012-09-26T14:34:17.640629"
"14","86","0","2012-09-26T14:37:35.124573"
"ArisKatsaris","86","0","2012-09-26T14:42:22.746096"
"15","86","0","2012-09-26T14:42:36.644479"
"16","86","4","2012-09-26T14:45:15.752645"
"17","86","1","2012-09-26T14:59:12.280460"
"18","86","0","2012-09-26T15:07:54.728260"
"19","86","0","2012-09-26T15:08:21.057327"
"20","86","1","2012-09-26T15:12:16.915259"
"21","86","6","2012-09-26T15:13:51.901164"
"22","86","0","2012-09-26T15:16:35.348851"
"23","86","0","2012-09-26T15:18:23.399561"
"24","86","5","2012-09-26T15:21:58.691250"
"25","86","6","2012-09-26T15:31:29.411278"
"26","86","0","2012-09-26T15:21:09.833000"
"27","86","0","2012-09-26T15:23:17.860180"
"28","86","0","2012-09-26T15:23:59.783011"
"Oscar_Cunningham","86","0","2012-09-26T15:27:48.993205"
"29","86","0","2012-09-26T15:30:44.468680"
"30","86","0","2012-09-26T15:34:42.516823"
"31","86","1","2012-09-26T15:35:22.752261"
"32","86","1","2012-09-26T15:38:21.041004"
"33","86","0","2012-09-26T15:42:05.760257"
"34","86","1","2012-09-26T15:44:01.917778"
"DanArmak","86","6","2012-09-26T15:48:25.883819"
"35","86","0","2012-09-26T15:57:29.851644"
"36","86","1","2012-09-26T16:04:18.776280"
"37","86","5","2012-09-26T16:04:30.027572"
"38","86","0","2012-09-26T16:06:18.982926"
"Alicorn","86","2","2012-09-26T16:12:06.528949"
