#
# Exported poll results from Less Wrong
# Columns: user, pollid, response, date
# user is either a username or a number (if the 'voted anonymously' button was
# checked). Anonymous user numbers are shared between poll questions asked in a
# single comment, but not between comments.
# pollid is a site-wide unique identifier of the poll.
# response is the user's answer to the poll. For multiple-choice polls, this is
# the index of their choice, starting at zero. For scale polls, this is the
# distance of their choice from the left, starting at zero. For probability and
# numeric polls, this is a number.
#
"1","77","2","2017-04-02T02:29:28.797063"
"Dacyn","77","2","2014-12-07T14:56:39.174115"
"2","77","3","2014-09-19T06:10:24.092692"
"3","77","3","2014-04-20T04:27:57.457635"
"4","77","3","2014-02-27T05:44:32.960743"
"5","77","4","2013-05-02T12:42:53.539012"
"6","77","0","2012-09-26T14:26:13.538795"
"7","77","3","2012-09-26T14:28:40.081253"
"8","77","2","2012-09-26T14:31:21.767429"
"9","77","4","2012-09-26T14:33:32.442559"
"TheOtherDave","77","4","2012-09-26T14:44:14.341840"
"10","77","1","2012-09-26T14:47:35.152651"
"11","77","1","2012-09-26T14:52:38.246301"
"12","77","4","2012-09-26T15:12:03.663918"
"Oscar_Cunningham","77","0","2012-09-26T15:14:29.544274"
"13","77","4","2012-09-26T15:16:30.300018"
"14","77","4","2012-09-26T15:17:43.396965"
"15","77","2","2012-09-26T15:35:40.380235"
"16","77","1","2012-09-26T15:18:48.138954"
"17","77","3","2012-09-26T15:21:14.480535"
"ArisKatsaris","77","3","2012-09-26T15:26:28.406097"
"18","77","3","2012-09-26T15:29:41.361022"
"19","77","3","2012-09-26T15:35:12.065061"
"20","77","3","2012-09-26T15:38:12.757693"
"21","77","3","2012-09-26T15:38:26.092816"
"jimrandomh","77","2","2012-09-26T15:38:36.030219"
"22","77","4","2012-09-26T15:41:08.999587"
"23","77","2","2012-09-26T15:44:33.090153"
"24","77","1","2012-09-26T15:48:20.104131"
"DanArmak","77","4","2012-09-26T16:06:35.493996"
"25","77","3","2012-09-26T16:13:29.556702"
"26","77","2","2012-09-26T16:16:16.466349"
"Alicorn","77","3","2012-09-26T16:16:39.693672"
"William_Quixote","77","4","2012-09-26T16:22:15.541687"
"27","77","4","2012-09-26T16:27:19.531476"
"Kaj_Sotala","77","2","2012-09-26T16:32:42.942432"
"28","77","4","2012-09-26T16:42:18.433841"
"29","77","3","2012-09-26T16:52:17.806091"
"30","77","3","2012-09-26T16:52:31.387465"
"GuySrinivasan","77","2","2012-09-26T17:12:15.757891"
"31","77","3","2012-09-26T17:16:25.890735"
"thomblake","77","3","2012-09-26T17:19:19.771065"
"32","77","3","2012-09-26T17:20:49.235062"
"Furcas","77","3","2012-09-26T17:23:15.301094"
"33","77","4","2012-09-26T17:25:55.191353"
"34","77","3","2012-09-26T17:26:36.060439"
"35","77","4","2012-09-26T17:30:28.618408"
"EricHerboso","77","2","2012-09-26T17:35:23.462783"
"36","77","3","2012-09-26T17:40:27.548712"
"37","77","4","2012-09-26T17:38:30.438320"
"38","77","4","2012-09-26T17:38:48.547184"
"39","77","3","2012-09-26T18:14:42.040007"
"40","77","4","2012-09-26T18:24:47.343178"
"41","77","4","2012-09-26T18:40:23.576013"
"prase","77","3","2012-09-26T18:40:25.641397"
"42","77","4","2012-09-26T18:48:49.985400"
"43","77","2","2012-09-26T18:51:12.886913"
"44","77","3","2012-09-26T19:01:28.712914"
"45","77","4","2012-09-26T19:03:32.780656"
"46","77","4","2012-09-26T19:03:44.377240"
"47","77","2","2012-09-26T19:03:56.543637"
"48","77","3","2012-09-26T19:09:50.831522"
"49","77","2","2012-09-26T19:28:31.622699"
"50","77","3","2012-09-26T19:29:33.808301"
"51","77","4","2012-09-26T19:42:19.421243"
"52","77","4","2012-09-26T19:47:40.491121"
"53","77","4","2012-09-26T19:51:15.065745"
"WrongBot","77","4","2012-09-26T20:01:45.648120"
"54","77","3","2012-09-26T20:27:26.500368"
"55","77","1","2012-09-26T20:37:10.330178"
"56","77","4","2012-09-26T20:54:22.367147"
"57","77","3","2012-09-26T20:54:55.457398"
"58","77","0","2012-09-26T21:05:47.018469"
"Salutator","77","2","2012-09-26T21:19:14.993899"
"59","77","4","2012-09-26T21:20:36.653465"
"60","77","4","2012-09-26T21:24:02.992850"
"61","77","2","2012-09-26T21:27:00.143947"
"62","77","2","2012-09-26T22:07:48.023195"
"63","77","4","2012-09-26T22:21:29.703576"
"Eliezer_Yudkowsky","77","4","2012-09-26T22:52:16.029286"
"64","77","3","2012-09-26T22:53:31.650146"
