#
# Exported poll results from Less Wrong
# Columns: user, pollid, response, date
# user is either a username or a number (if the 'voted anonymously' button was
# checked). Anonymous user numbers are shared between poll questions asked in a
# single comment, but not between comments.
# pollid is a site-wide unique identifier of the poll.
# response is the user's answer to the poll. For multiple-choice polls, this is
# the index of their choice, starting at zero. For scale polls, this is the
# distance of their choice from the left, starting at zero. For probability and
# numeric polls, this is a number.
#
"1","81","0","2017-04-02T02:25:41.802746"
"2","81","4","2015-06-24T06:47:30.522392"
"Dacyn","81","4","2014-12-07T14:50:37.961414"
"3","81","1","2014-09-19T06:09:04.876811"
"4","81","4","2014-04-20T04:57:12.287566"
"5","81","3","2014-02-27T05:40:19.054916"
"6","81","4","2014-01-10T03:00:20.069424"
"7","81","2","2013-05-02T12:33:17.860404"
"8","81","0","2012-09-26T14:05:02.350129"
"9","81","2","2012-09-26T14:15:33.868401"
"10","81","3","2012-09-26T14:50:50.835631"
"ArisKatsaris","81","1","2012-09-26T14:53:06.453475"
"11","81","1","2012-09-26T15:06:40.290411"
"12","81","3","2012-09-26T15:10:10.680044"
"13","81","4","2012-09-26T15:15:01.671623"
"14","81","1","2012-09-26T15:16:47.872680"
"15","81","0","2012-09-26T15:29:15.933357"
"16","81","1","2012-09-26T15:37:08.039708"
"Oscar_Cunningham","81","0","2012-09-26T15:19:32.431951"
"17","81","1","2012-09-26T15:19:33.816430"
"18","81","4","2012-09-26T15:26:41.907140"
"19","81","1","2012-09-26T15:28:22.971986"
"20","81","3","2012-09-26T15:30:12.788565"
"jimrandomh","81","0","2012-09-26T15:34:09.530827"
"21","81","0","2012-09-26T15:36:53.460373"
"22","81","1","2012-09-26T15:45:56.703649"
"Emile","81","0","2012-09-26T15:48:15.398415"
"DanArmak","81","4","2012-09-26T15:59:11.379353"
"23","81","1","2012-09-26T16:11:34.928473"
"William_Quixote","81","1","2012-09-26T16:17:35.085192"
"24","81","4","2012-09-26T16:13:06.252659"
"25","81","0","2012-09-26T16:13:38.814564"
"Alicorn","81","0","2012-09-26T16:15:48.856250"
"26","81","4","2012-09-26T16:27:43.924608"
"27","81","0","2012-09-26T16:39:11.452032"
"28","81","4","2012-09-26T16:41:22.414677"
"29","81","4","2012-09-26T16:47:44.329183"
"30","81","1","2012-09-26T16:49:52.146414"
"31","81","1","2012-09-26T16:51:54.399798"
"32","81","1","2012-09-26T16:56:46.671228"
"GuySrinivasan","81","0","2012-09-26T17:10:26.497729"
"33","81","1","2012-09-26T17:14:27.742773"
"34","81","4","2012-09-26T17:19:06.412828"
"Furcas","81","0","2012-09-26T17:19:39.465825"
"35","81","1","2012-09-26T17:22:46.071256"
"thomblake","81","3","2012-09-26T17:23:44.696950"
"36","81","3","2012-09-26T17:27:18.401644"
"EricHerboso","81","2","2012-09-26T17:33:57.293250"
"37","81","4","2012-09-26T17:34:38.064724"
"38","81","1","2012-09-26T17:39:26.653466"
"39","81","3","2012-09-26T17:51:11.450174"
"40","81","4","2012-09-26T18:05:34.225213"
"41","81","0","2012-09-26T18:13:45.040892"
"prase","81","3","2012-09-26T18:34:59.882918"
"42","81","1","2012-09-26T18:38:02.231560"
"43","81","3","2012-09-26T18:47:16.519628"
"44","81","0","2012-09-26T18:52:48.827181"
"45","81","4","2012-09-26T18:55:16.917375"
"46","81","0","2012-09-26T18:57:16.293839"
"47","81","0","2012-09-26T18:59:51.075182"
"48","81","3","2012-09-26T19:05:53.741441"
"49","81","4","2012-09-26T19:19:22.750692"
"50","81","4","2012-09-26T19:20:16.983867"
"51","81","1","2012-09-26T19:24:54.524660"
"52","81","4","2012-09-26T19:26:02.327725"
"53","81","4","2012-09-26T19:44:17.964580"
"54","81","4","2012-09-26T19:47:00.878137"
"55","81","3","2012-09-26T19:51:00.724054"
"WrongBot","81","4","2012-09-26T20:00:28.892900"
"56","81","0","2012-09-26T20:24:59.944387"
"57","81","0","2012-09-26T20:28:54.250020"
"58","81","4","2012-09-26T20:58:28.004897"
"59","81","3","2012-09-26T20:59:03.605840"
"Salutator","81","0","2012-09-26T21:11:06.465760"
"60","81","0","2012-09-26T21:18:15.419131"
"61","81","4","2012-09-26T21:20:09.704015"
"62","81","4","2012-09-26T21:25:30.411314"
"63","81","3","2012-09-26T21:53:30.107478"
"64","81","4","2012-09-26T22:18:08.603183"
"Eliezer_Yudkowsky","81","0","2012-09-26T22:50:02.747569"
"65","81","0","2012-09-26T23:03:36.613780"
"66","81","1","2012-09-26T23:10:22.903024"
"67","81","0","2012-09-26T23:11:25.063551"
"cata","81","0","2012-09-26T23:27:55.139829"
"68","81","4","2012-09-26T23:36:45.895061"
